country_file;total_population;weighted_lat;weighted_lon
abw_pop_2028_CN_1km_R2024B_UA_v1.tif;108126.9997;12.519562811767123;-69.999287488702933
afg_pop_2028_CN_1km_R2024B_UA_v1.tif;46861567.0021;34.540680353391259;67.528632972222383
ago_pop_2028_CN_1km_R2024B_UA_v1.tif;42021124.0030;-10.829333159576708;14.951115425558903
aia_pop_2028_CN_1km_R2024B_UA_v1.tif;14896.0001;18.215346772486129;-63.066366375789968
ala_pop_2028_CN_1km_R2024B_UA_v1.tif;31476.4097;60.153559099577294;19.970503329302225
alb_pop_2028_CN_1km_R2024B_UA_v1.tif;2721546.9982;41.199772316049838;19.834134206342210
and_pop_2028_CN_1km_R2024B_UA_v1.tif;84773.0003;42.524568169305958;1.533050935956334
are_pop_2028_CN_1km_R2024B_UA_v1.tif;11838700.0036;24.885637692525140;55.266318111621558
arg_pop_2028_CN_1km_R2024B_UA_v1.tif;46227430.9996;-32.893241198626093;-61.446199527840257
arm_pop_2028_CN_1km_R2024B_UA_v1.tif;2900646.9988;40.291392321591736;44.577647354156340
asm_pop_2028_CN_1km_R2024B_UA_v1.tif;44340.0000;-14.310795370095461;-170.715410974695800
atg_pop_2028_CN_1km_R2024B_UA_v1.tif;95191.0002;17.117803817697141;-61.822270582471766
aus_pop_2028_CN_1km_R2024B_UA_v1.tif;27597438.0120;-33.091755563120444;144.984598854262543
aut_pop_2028_CN_1km_R2024B_UA_v1.tif;9098731.0011;47.797817544128613;14.703308769820872
aze_pop_2028_CN_1km_R2024B_UA_v1.tif;10536198.0054;40.342289718419053;48.396259377923592
bdi_pop_2028_CN_1km_R2024B_UA_v1.tif;15254978.0068;-3.263622640322860;29.821488496083457
bel_pop_2028_CN_1km_R2024B_UA_v1.tif;11795355.0020;50.849583103647859;4.433578065704865
ben_pop_2028_CN_1km_R2024B_UA_v1.tif;15709362.0000;8.426032826020206;2.299826523839566
bes_pop_2028_CN_1km_R2024B_UA_v1.tif;32662.0001;12.949155075551412;-67.532636572535012
bfa_pop_2028_CN_1km_R2024B_UA_v1.tif;25395936.0034;12.239654575678921;-1.886442351118714
bgd_pop_2028_CN_1km_R2024B_UA_v1.tif;180980800.0082;23.918975135881528;90.244644689789325
bgr_pop_2028_CN_1km_R2024B_UA_v1.tif;6592300.9982;42.712654643583228;24.992964938967198
bhr_pop_2028_CN_1km_R2024B_UA_v1.tif;1715570.9973;26.187418658476428;50.558431878227381
bhs_pop_2028_CN_1km_R2024B_UA_v1.tif;406847.0002;25.196417281552776;-77.405846651143150
bih_pop_2028_CN_1km_R2024B_UA_v1.tif;3075067.9998;44.318857018096431;17.918532821647641
blm_pop_2028_CN_1km_R2024B_UA_v1.tif;11726.9999;17.909264196387127;-62.837288363344399
blr_pop_2028_CN_1km_R2024B_UA_v1.tif;8844927.9991;53.545923918601439;27.786582707002694
blz_pop_2028_CN_1km_R2024B_UA_v1.tif;436939.0003;17.427412564049106;-88.576949058535462
bmu_pop_2028_CN_1km_R2024B_UA_v1.tif;64271.0000;32.300619296052908;-64.783729665215603
bol_pop_2028_CN_1km_R2024B_UA_v1.tif;12998474.9922;-17.586519493773544;-65.412557825937526
bra_pop_2028_CN_1km_R2024B_UA_v1.tif;214598838.9564;-17.114339087795294;-45.958693254452314
brb_pop_2028_CN_1km_R2024B_UA_v1.tif;282811.9993;13.144720958024321;-59.571522300566485
brn_pop_2028_CN_1km_R2024B_UA_v1.tif;474847.9994;4.868078007353136;114.820136640654127
btn_pop_2028_CN_1km_R2024B_UA_v1.tif;809521.9942;27.347043081196954;89.893669524527070
bwa_pop_2028_CN_1km_R2024B_UA_v1.tif;2665027.0007;-23.063716033930117;25.676930815322439
caf_pop_2028_CN_1km_R2024B_UA_v1.tif;5983711.0031;5.404085181529036;18.356491261043189
can_pop_2028_CN_1km_R2024B_UA_v1.tif;40936083.0103;46.839385213848139;-88.470314345477902
che_pop_2028_CN_1km_R2024B_UA_v1.tif;9061137.0023;47.024849527511471;7.935430467444598
chl_pop_2028_CN_1km_R2024B_UA_v1.tif;20065339.0022;-33.812549977622808;-71.300344589135264
chn_pop_2028_CN_1km_R2024B_UA_v1.tif;1407989187.0073;31.739676056346227;113.401884712571245
civ_pop_2028_CN_1km_R2024B_UA_v1.tif;34675988.0127;6.739575603887187;-5.280387875660852
cmr_pop_2028_CN_1km_R2024B_UA_v1.tif;31797862.9991;6.412834070933249;11.946551361929819
cod_pop_2028_CN_1km_R2024B_UA_v1.tif;121983736.9999;-3.081186157086516;22.839123352357678
cog_pop_2028_CN_1km_R2024B_UA_v1.tif;6873597.0003;-3.353942662037714;14.341354781565045
cok_pop_2028_CN_1km_R2024B_UA_v1.tif;12251.0000;-21.021879429226047;-159.724823634973859
col_pop_2028_CN_1km_R2024B_UA_v1.tif;54660323.9691;6.120381930338435;-74.750655913208490
com_pop_2028_CN_1km_R2024B_UA_v1.tif;923273.9990;-11.960273638583486;43.914710138664297
cpv_pop_2028_CN_1km_R2024B_UA_v1.tif;532995.0002;15.633192888024061;-23.886415327367409
cri_pop_2028_CN_1km_R2024B_UA_v1.tif;5205687.0002;9.978352838294215;-84.164130130540173
