country_file;total_population;weighted_lat;weighted_lon
abw_pop_2025_CN_1km_R2024B_UA_v1.tif;108122.0003;12.518596434265612;-69.998515209000701
afg_pop_2025_CN_1km_R2024B_UA_v1.tif;43250329.9839;34.558535450664081;67.537896762563591
ago_pop_2025_CN_1km_R2024B_UA_v1.tif;38458843.0008;-10.829719125178938;14.951139837156402
aia_pop_2025_CN_1km_R2024B_UA_v1.tif;14674.0000;18.215796469205348;-63.065663991188266
ala_pop_2025_CN_1km_R2024B_UA_v1.tif;31061.8717;60.156236209694924;19.978141652571757
alb_pop_2025_CN_1km_R2024B_UA_v1.tif;2781868.0032;41.197516882906299;19.842832529477036
and_pop_2025_CN_1km_R2024B_UA_v1.tif;82457.0000;42.523988042956347;1.533710844801511
are_pop_2025_CN_1km_R2024B_UA_v1.tif;11215127.0035;24.886507259052323;55.265404082278401
arg_pop_2025_CN_1km_R2024B_UA_v1.tif;45774540.0003;-32.899220788779722;-61.417801739047249
arm_pop_2025_CN_1km_R2024B_UA_v1.tif;2963243.0002;40.289062056460139;44.577450837978617
asm_pop_2025_CN_1km_R2024B_UA_v1.tif;46389.0002;-14.310355802047233;-170.712117749789570
atg_pop_2025_CN_1km_R2024B_UA_v1.tif;93994.0000;17.117840360880777;-61.822202426682807
aus_pop_2025_CN_1km_R2024B_UA_v1.tif;26844964.0040;-33.044859211038073;144.865293400257542
aut_pop_2025_CN_1km_R2024B_UA_v1.tif;9116870.9968;47.793984162937392;14.699070325624424
aze_pop_2025_CN_1km_R2024B_UA_v1.tif;10368366.0007;40.338598911452287;48.369634541975486
bdi_pop_2025_CN_1km_R2024B_UA_v1.tif;14220671.0003;-3.260138939112867;29.823054638539261
bel_pop_2025_CN_1km_R2024B_UA_v1.tif;11749845.0004;50.849072723949185;4.433970298785068
ben_pop_2025_CN_1km_R2024B_UA_v1.tif;14637544.9943;8.395529508655466;2.300558794019098
bes_pop_2025_CN_1km_R2024B_UA_v1.tif;31027.0000;13.063554618574491;-67.420074469872873
bfa_pop_2025_CN_1km_R2024B_UA_v1.tif;23811645.9948;12.242847036917622;-1.888239238977496
bgd_pop_2025_CN_1km_R2024B_UA_v1.tif;174617260.0093;23.923721119210342;90.237608716928364
bgr_pop_2025_CN_1km_R2024B_UA_v1.tif;6737154.9947;42.717189493281971;24.992597175319805
bhr_pop_2025_CN_1km_R2024B_UA_v1.tif;1626293.0034;26.187260972122509;50.558454883115225
bhs_pop_2025_CN_1km_R2024B_UA_v1.tif;402200.0008;25.215558056824896;-77.417275003977778
blm_pop_2025_CN_1km_R2024B_UA_v1.tif;11338.0001;17.909291744010659;-62.837264625738847
blr_pop_2025_CN_1km_R2024B_UA_v1.tif;9027493.9989;53.543303463435159;27.795410265616301
blz_pop_2025_CN_1km_R2024B_UA_v1.tif;420045.9997;17.427642286229258;-88.576480464006011
bmu_pop_2025_CN_1km_R2024B_UA_v1.tif;64600.9999;32.301677141433139;-64.783425027004668
bol_pop_2025_CN_1km_R2024B_UA_v1.tif;12497805.9920;-17.581826690333830;-65.465097976589334
bra_pop_2025_CN_1km_R2024B_UA_v1.tif;212422689.0392;-17.084419221124506;-45.906674126988179
brb_pop_2025_CN_1km_R2024B_UA_v1.tif;282559.0006;13.144613771215383;-59.571568223364459
brn_pop_2025_CN_1km_R2024B_UA_v1.tif;464574.0007;4.864274993929079;114.814515715487900
btn_pop_2025_CN_1km_R2024B_UA_v1.tif;793942.9991;27.317509662063777;89.956739843396065
bwa_pop_2025_CN_1km_R2024B_UA_v1.tif;2541726.0006;-23.028186545150088;25.708895360080369
caf_pop_2025_CN_1km_R2024B_UA_v1.tif;5421129.9928;5.433610042938456;18.392383444296552
can_pop_2025_CN_1km_R2024B_UA_v1.tif;39946375.9999;46.856600931246604;-88.371734174030493
che_pop_2025_CN_1km_R2024B_UA_v1.tif;8945893.0038;47.027632458937383;7.940633652676678
chl_pop_2025_CN_1km_R2024B_UA_v1.tif;19815112.0006;-33.933704452872448;-71.411674435919934
chn_pop_2025_CN_1km_R2024B_UA_v1.tif;1417733635.8665;31.859870659381592;113.456911513731967
civ_pop_2025_CN_1km_R2024B_UA_v1.tif;32320671.9972;6.725632832504598;-5.288035325056371
cmr_pop_2025_CN_1km_R2024B_UA_v1.tif;29499946.0009;6.397187213761202;11.930100747608558
cod_pop_2025_CN_1km_R2024B_UA_v1.tif;111036377.9922;-3.128416357029141;22.892633178565351
cog_pop_2025_CN_1km_R2024B_UA_v1.tif;6408294.0005;-3.378877962927506;14.338333491866504
cok_pop_2025_CN_1km_R2024B_UA_v1.tif;13490.9999;-20.895779751768522;-159.677026238025320
col_pop_2025_CN_1km_R2024B_UA_v1.tif;53163025.9656;6.102146957898350;-74.784872037444273
com_pop_2025_CN_1km_R2024B_UA_v1.tif;874749.0017;-11.955825135007064;43.905907950728448
cpv_pop_2025_CN_1km_R2024B_UA_v1.tif;526139.9993;15.637728457458442;-23.905113049544820
cri_pop_2025_CN_1km_R2024B_UA_v1.tif;5141745.0026;9.976920951083894;-84.161542501093379
cub_pop_2025_CN_1km_R2024B_UA_v1.tif;10958972.9858;21.828332885877806;-79.417045511578408
cuw_pop_2025_CN_1km_R2024B_UA_v1.tif;185502.9999;12.150179787321751;-68.928713469381606
cxr_pop_2025_CN_1km_R2024B_UA_v1.tif;1243.4729;-10.425277302176093;105.661556266951877
cym_pop_2025_CN_1km_R2024B_UA_v1.tif;75158.9999;19.323774192913731;-81.297796801279048
deu_pop_2025_CN_1km_R2024B_UA_v1.tif;84408921.0045;50.819696665873735;9.676996442630958
dji_pop_2025_CN_1km_R2024B_UA_v1.tif;1176571.9963;11.551405615477004;42.926323923349223
dma_pop_2025_CN_1km_R2024B_UA_v1.tif;66056.9998;15.392756055724984;-61.368873092201802
dnk_pop_2025_CN_1km_R2024B_UA_v1.tif;5990921.0025;55.856906998188620;10.908915151594812
dom_pop_2025_CN_1km_R2024B_UA_v1.tif;11475126.0035;18.812156662462765;-70.157607966489763
dza_pop_2025_CN_1km_R2024B_UA_v1.tif;47131519.9909;35.595722003642045;3.553293779374870
ecu_pop_2025_CN_1km_R2024B_UA_v1.tif;18212798.0073;-1.396041854301189;-79.293491264361748
eri_pop_2025_CN_1km_R2024B_UA_v1.tif;3569425.9964;15.350228365799605;38.686521916645162
esh_pop_2025_CN_1km_R2024B_UA_v1.tif;595829.0005;24.554085496234993;-14.467340521357709
esp_pop_2025_CN_1km_R2024B_UA_v1.tif;47905238.0231;39.615399755861233;-3.166218116882649
est_pop_2025_CN_1km_R2024B_UA_v1.tif;1353866.0009;59.024880997525862;25.416612458624922
eth_pop_2025_CN_1km_R2024B_UA_v1.tif;133764510.9924;8.932611202315918;38.576899980440231
fin_pop_2025_CN_1km_R2024B_UA_v1.tif;5622576.9975;61.662902550376835;24.867821421329431
fji_pop_2025_CN_1km_R2024B_UA_v1.tif;931024.0011;-17.731012419607129;172.812244199566408
flk_pop_2025_CN_1km_R2024B_UA_v1.tif;3471.0000;-51.701038627544541;-58.080566169258674
fra_pop_2025_CN_1km_R2024B_UA_v1.tif;66600901.9964;47.043963194409152;2.624110901178599
fro_pop_2025_CN_1km_R2024B_UA_v1.tif;55722.0001;62.055314673703279;-6.823409836146133
fsm_pop_2025_CN_1km_R2024B_UA_v1.tif;113427.9999;7.192038841819250;154.503645917585430
gab_pop_2025_CN_1km_R2024B_UA_v1.tif;2566041.0012;-0.171529841909348;10.629421535114078
gbr_pop_2025_CN_1km_R2024B_UA_v1.tif;69353339.9929;52.694191942011351;-1.629742493865062
geo_pop_2025_CN_1km_R2024B_UA_v1.tif;3807501.0032;41.922993346114168;43.757227814161418
ggy_pop_2025_CN_1km_R2024B_UA_v1.tif;64391.0003;49.475739544266709;-2.552139003317140
gha_pop_2025_CN_1km_R2024B_UA_v1.tif;34746370.0147;6.975049306119399;-0.997378930501703
gib_pop_2025_CN_1km_R2024B_UA_v1.tif;39739.0000;36.142610874451115;-5.354759259103857
gin_pop_2025_CN_1km_R2024B_UA_v1.tif;14928029.9987;10.187067602209758;-11.593476714471315
glp_pop_2025_CN_1km_R2024B_UA_v1.tif;374456.0007;16.213554805320630;-61.548313977017571
gmb_pop_2025_CN_1km_R2024B_UA_v1.tif;2791070.0008;13.389264677548679;-16.065151448467557
gnb_pop_2025_CN_1km_R2024B_UA_v1.tif;2225316.0001;12.034369151886079;-15.256763767045131
gnq_pop_2025_CN_1km_R2024B_UA_v1.tif;1915415.0016;2.281883215494783;9.932092550141045
grc_pop_2025_CN_1km_R2024B_UA_v1.tif;9959112.0020;38.645579557436712;23.350096998949851
grd_pop_2025_CN_1km_R2024B_UA_v1.tif;117259.9996;12.119151260976802;-61.683392313559963
grl_pop_2025_CN_1km_R2024B_UA_v1.tif;55796.0004;66.036954614795718;-51.152800360471225
gtm_pop_2025_CN_1km_R2024B_UA_v1.tif;18547526.0043;14.924363765261264;-90.770850107795553
guf_pop_2025_CN_1km_R2024B_UA_v1.tif;311083.9999;4.953319260444533;-52.979521518407836
gum_pop_2025_CN_1km_R2024B_UA_v1.tif;168399.0000;13.490940996758013;144.802697866708058
guy_pop_2025_CN_1km_R2024B_UA_v1.tif;833540.9998;6.505940098719139;-58.242714514328448
hkg_pop_2025_CN_1km_R2024B_UA_v1.tif;7396741.0041;22.363569973387651;114.138088342436006
hnd_pop_2025_CN_1km_R2024B_UA_v1.tif;10916014.9955;14.773914557583328;-87.471400957853575
hrv_pop_2025_CN_1km_R2024B_UA_v1.tif;3861314.9999;45.216143994180399;16.300480802808231
hti_pop_2025_CN_1km_R2024B_UA_v1.tif;11839918.9963;18.887710084776050;-72.608092844938483
hun_pop_2025_CN_1km_R2024B_UA_v1.tif;9662547.0029;47.313862416257045;19.335386606792490
idn_pop_2025_CN_1km_R2024B_UA_v1.tif;284622217.0766;-4.852239038400411;110.225153022891419
imn_pop_2025_CN_1km_R2024B_UA_v1.tif;84148.0004;54.191560657435112;-4.537468586081753
ind_pop_2025_CN_1km_R2024B_UA_v1.tif;1457435338.0711;22.632884479420216;80.127001869192895
irl_pop_2025_CN_1km_R2024B_UA_v1.tif;5282610.0015;53.120793981741393;-7.389535612711984
irn_pop_2025_CN_1km_R2024B_UA_v1.tif;92020697.9958;34.086770397650035;51.928926504895685
irq_pop_2025_CN_1km_R2024B_UA_v1.tif;46526126.9942;33.681370596458962;44.628631131159146
isr_pop_2025_CN_1km_R2024B_UA_v1.tif;9452225.0049;32.148710215674420;34.961380899798655
ita_pop_2025_CN_1km_R2024B_UA_v1.tif;59250593.0028;43.020796343883205;11.999899782290980
jam_pop_2025_CN_1km_R2024B_UA_v1.tif;2838528.0000;18.118700845247353;-77.191777507836193
jey_pop_2025_CN_1km_R2024B_UA_v1.tif;103925.0001;49.200358457057398;-2.121032463858406
jor_pop_2025_CN_1km_R2024B_UA_v1.tif;11574809.0003;32.008976836572188;35.914565645671516
jpn_pop_2025_CN_1km_R2024B_UA_v1.tif;123434902.9844;35.560326085198398;137.145418893142107
kaz_pop_2025_CN_1km_R2024B_UA_v1.tif;20720934.0017;46.692810703233469;69.784232588217293
ken_pop_2025_CN_1km_R2024B_UA_v1.tif;56981395.0046;-0.589020355778246;36.593933435879286
kgz_pop_2025_CN_1km_R2024B_UA_v1.tif;7241424.0018;41.655664026853337;73.672737599103897
khm_pop_2025_CN_1km_R2024B_UA_v1.tif;17744517.9999;12.100461444874950;104.707277218314331
kir_pop_2025_CN_1km_R2024B_UA_v1.tif;135508.9999;1.159952732309277;150.109300272735993
kna_pop_2025_CN_1km_R2024B_UA_v1.tif;46883.0001;17.289576988749698;-62.719529745988247
kor_pop_2025_CN_1km_R2024B_UA_v1.tif;51697093.9718;36.657230729814792;127.477801285806180
lao_pop_2025_CN_1km_R2024B_UA_v1.tif;7821964.0014;17.930410369000207;103.805508545829497
lbn_pop_2025_CN_1km_R2024B_UA_v1.tif;5826131.9956;33.901935204180887;35.667895588032295
lbr_pop_2025_CN_1km_R2024B_UA_v1.tif;5672241.9992;6.466550993019349;-9.880424887008283
lby_pop_2025_CN_1km_R2024B_UA_v1.tif;7419505.9987;31.916543212206079;15.764061351021860
lca_pop_2025_CN_1km_R2024B_UA_v1.tif;179964.0002;13.932726058392266;-60.975041136086482
lie_pop_2025_CN_1km_R2024B_UA_v1.tif;40003.9997;47.164525601888649;9.520852866011040
lka_pop_2025_CN_1km_R2024B_UA_v1.tif;23168692.0022;7.227784306482408;80.440075678756529
lso_pop_2025_CN_1km_R2024B_UA_v1.tif;2350397.0009;-29.390629889884156;27.919934965570519
ltu_pop_2025_CN_1km_R2024B_UA_v1.tif;2851406.0012;55.178328032439254;23.920225178194865
lux_pop_2025_CN_1km_R2024B_UA_v1.tif;676868.0014;49.650274626272775;6.083195023170306
lva_pop_2025_CN_1km_R2024B_UA_v1.tif;1864049.9988;56.850613216358425;24.388710950128448
mac_pop_2025_CN_1km_R2024B_UA_v1.tif;721657.0044;22.195141331861482;113.544513890340681
maf_pop_2025_CN_1km_R2024B_UA_v1.tif;25486.0001;18.079207994177395;-63.070473104249110
mco_pop_2025_CN_1km_R2024B_UA_v1.tif;38484.9995;43.742103889333954;7.419702267151685
mda_pop_2025_CN_1km_R2024B_UA_v1.tif;3016505.0005;47.163081963303462;28.591955668700578
mdg_pop_2025_CN_1km_R2024B_UA_v1.tif;32351522.0014;-19.353705830809567;47.301462436952619
mdv_pop_2025_CN_1km_R2024B_UA_v1.tif;528753.9997;4.035359008992474;73.343629489218984
mex_pop_2025_CN_1km_R2024B_UA_v1.tif;131413615.0003;21.293813533539307;-100.162124282325877
mhl_pop_2025_CN_1km_R2024B_UA_v1.tif;36914.0002;7.663277855911129;169.988881579219083
mkd_pop_2025_CN_1km_R2024B_UA_v1.tif;1818506.0020;41.762619288059533;21.544783455654944
mli_pop_2025_CN_1km_R2024B_UA_v1.tif;24834844.9881;13.359979539664955;-6.637689861232167
mlt_pop_2025_CN_1km_R2024B_UA_v1.tif;542819.9997;35.907082366652965;14.451547458724084
mmr_pop_2025_CN_1km_R2024B_UA_v1.tif;54679700.9778;19.551487801689309;96.052284662860416
mne_pop_2025_CN_1km_R2024B_UA_v1.tif;637521.9989;42.560919372663271;19.231768177938172
mng_pop_2025_CN_1km_R2024B_UA_v1.tif;3496810.0012;47.834749867469938;104.673900454802933
mnp_pop_2025_CN_1km_R2024B_UA_v1.tif;43886.9997;15.130409605319986;145.703046013957589
moz_pop_2025_CN_1km_R2024B_UA_v1.tif;35133838.0018;-17.689576950047961;36.118097232144940
mrt_pop_2025_CN_1km_R2024B_UA_v1.tif;5242269.9965;17.219617949761179;-13.041746437968991
msr_pop_2025_CN_1km_R2024B_UA_v1.tif;4373.0000;16.774857991537115;-62.211857460585222
mtq_pop_2025_CN_1km_R2024B_UA_v1.tif;341812.9998;14.630734936106736;-61.011455643179325
mus_pop_2025_CN_1km_R2024B_UA_v1.tif;1269821.0018;-20.224948194276728;57.760166981147833
mwi_pop_2025_CN_1km_R2024B_UA_v1.tif;21934440.0002;-14.190046827463588;34.444150180415136
mys_pop_2025_CN_1km_R2024B_UA_v1.tif;35771105.0003;3.802723699849276;104.253360993463744
myt_pop_2025_CN_1km_R2024B_UA_v1.tif;331759.0016;-12.792713850269132;45.179805104180396
