country_file;total_population;weighted_lat;weighted_lon
abw_pop_2018_CN_1km_R2024B_UA_v1.tif;106092.9999;12.516527421490689;-69.996974324115158
afg_pop_2018_CN_1km_R2024B_UA_v1.tif;36203786.0066;34.594596539121845;67.551060315702273
ago_pop_2018_CN_1km_R2024B_UA_v1.tif;30763553.9944;-10.830247809964710;14.951508141742742
aia_pop_2018_CN_1km_R2024B_UA_v1.tif;14593.9998;18.216420342182932;-63.064726870975527
ala_pop_2018_CN_1km_R2024B_UA_v1.tif;29857.7648;60.162378593472475;20.000055598568117
alb_pop_2018_CN_1km_R2024B_UA_v1.tif;2896646.0009;41.192556735608669;19.858426184558613
and_pop_2018_CN_1km_R2024B_UA_v1.tif;74525.9999;42.522303877553384;1.534197515626164
are_pop_2018_CN_1km_R2024B_UA_v1.tif;9296139.0013;24.889751998072523;55.260625620711203
arg_pop_2018_CN_1km_R2024B_UA_v1.tif;44478982.0074;-32.908772403197432;-61.359360645191877
arm_pop_2018_CN_1km_R2024B_UA_v1.tif;2912475.0009;40.284784619611663;44.577414296928467
asm_pop_2018_CN_1km_R2024B_UA_v1.tif;51253.9999;-14.307860510744018;-170.703280631639132
atg_pop_2018_CN_1km_R2024B_UA_v1.tif;90717.0002;17.118111163513053;-61.822268878433221
aus_pop_2018_CN_1km_R2024B_UA_v1.tif;24929897.0001;-32.956958040279574;144.782483945150688
aut_pop_2018_CN_1km_R2024B_UA_v1.tif;8823496.9979;47.786685005451950;14.689273129940965
aze_pop_2018_CN_1km_R2024B_UA_v1.tif;10012320.9958;40.323307845161843;48.285404924280570
bdi_pop_2018_CN_1km_R2024B_UA_v1.tif;11649525.0024;-3.253778269857408;29.825517068673303
bel_pop_2018_CN_1km_R2024B_UA_v1.tif;11400037.0043;50.848413538300633;4.427291646215703
ben_pop_2018_CN_1km_R2024B_UA_v1.tif;12211524.0026;8.325690537117090;2.302373763049046
bes_pop_2018_CN_1km_R2024B_UA_v1.tif;25100.0000;13.340878968828948;-67.147794211141246
bfa_pop_2018_CN_1km_R2024B_UA_v1.tif;20172004.9971;12.255856398594412;-1.889135157951404
bgd_pop_2018_CN_1km_R2024B_UA_v1.tif;162841718.9672;23.933032470004516;90.223771211796404
bgr_pop_2018_CN_1km_R2024B_UA_v1.tif;7049750.0015;42.731239911130011;25.010396388826692
bhr_pop_2018_CN_1km_R2024B_UA_v1.tif;1501928.0034;26.187247028427819;50.558363648360384
bhs_pop_2018_CN_1km_R2024B_UA_v1.tif;391627.0011;25.253534938901240;-77.438557231219022
bih_pop_2018_CN_1km_R2024B_UA_v1.tif;3406955.9999;44.328602388383096;17.912948072771272
blm_pop_2018_CN_1km_R2024B_UA_v1.tif;10022.9999;17.909356551474669;-62.837375620128498
blr_pop_2018_CN_1km_R2024B_UA_v1.tif;9489392.9985;53.538535368842474;27.813901199235715
